Churn,tenure,Contract,MonthlyCharges
False,61,"Two year",88.650
False,69,"Two year",113.250
True,3,"Month-to-month",55.350
False,52,"Month-to-month",108.100
True,1,"Month-to-month",54.900
False,62,"One year",74.300
False,54,"Two year",20.500
True,15,"Month-to-month",101.250
False,19,"Month-to-month",39.700
True,2,"Month-to-month",53.850
True,5,"Month-to-month",51.000
True,1,"Month-to-month",46.200
False,71,"Two year",115.150
True,4,"Month-to-month",80.600
True,36,"Month-to-month",84.100
False,5,"Month-to-month",20.650
False,10,"Month-to-month",19.850
True,2,"Month-to-month",30.400
True,14,"Month-to-month",71.000
False,68,"Two year",19.950
False,1,"Month-to-month",19.450
False,60,"One year",116.600
False,10,"Month-to-month",24.400
True,6,"Month-to-month",50.800
True,58,"One year",104.650
False,16,"Month-to-month",63.050
False,29,"Month-to-month",31.200
False,52,"One year",106.500
False,4,"Month-to-month",38.550
False,5,"Month-to-month",19.650
False,68,"Two year",25.500
False,50,"One year",82.500
False,7,"Month-to-month",69.700
False,16,"Month-to-month",74.450
False,21,"Month-to-month",65.350
True,2,"Month-to-month",90.000
False,72,"Two year",53.650
True,45,"One year",20.400
False,69,"Two year",99.150
True,1,"Month-to-month",74.250
True,32,"One year",84.050
False,26,"One year",85.200
False,61,"One year",20.550
True,42,"Month-to-month",74.150
False,49,"Month-to-month",84.500
False,37,"Month-to-month",78.900
True,1,"Month-to-month",69.100
False,60,"Two year",101.150
False,1,"Month-to-month",49.300
False,5,"Two year",20.450
False,38,"Month-to-month",91.700
False,2,"Month-to-month",70.700
False,1,"Month-to-month",19.750
False,54,"Two year",18.950
False,51,"Two year",83.850
True,2,"Month-to-month",70.950
False,15,"One year",19.800
False,27,"Two year",19.600
True,1,"Month-to-month",88.350
False,24,"Month-to-month",54.800
False,10,"One year",20.450
False,6,"Month-to-month",19.550
False,71,"Two year",114.000
False,1,"Month-to-month",20.400
False,66,"One year",25.700
False,35,"One year",61.200
True,6,"Month-to-month",82.850
False,65,"Two year",110.350
False,15,"Month-to-month",75.350
False,61,"One year",85.550
False,22,"Month-to-month",51.100
False,28,"One year",91.250
True,11,"Month-to-month",96.200
False,24,"Month-to-month",84.850
False,36,"One year",35.350
False,67,"One year",60.950
False,3,"Month-to-month",20.200
True,21,"Month-to-month",82.350
False,66,"Two year",54.650
True,1,"Month-to-month",74.600
False,4,"Month-to-month",40.050
True,2,"Month-to-month",67.750
False,12,"Month-to-month",19.450
False,7,"One year",20.650
True,1,"Month-to-month",35.050
False,13,"Month-to-month",20.450
True,15,"Month-to-month",88.150
True,2,"Month-to-month",44.150
True,16,"Month-to-month",71.800
False,65,"One year",100.750
True,32,"Month-to-month",106.350
False,59,"One year",107.000
False,65,"Month-to-month",108.800
True,66,"One year",104.050
False,46,"Two year",19.200
True,1,"Month-to-month",74.700
False,68,"Two year",109.050
True,57,"Month-to-month",100.600
False,67,"Two year",24.850
False,33,"Two year",20.100
False,20,"Month-to-month",90.700
False,64,"Two year",20.200
True,1,"Month-to-month",36.450
False,58,"Two year",19.550
False,24,"One year",20.150
False,71,"Two year",93.200
False,35,"Month-to-month",76.050
False,8,"Month-to-month",68.550
False,53,"Two year",24.600
False,1,"Month-to-month",19.650
False,72,"One year",106.850
False,21,"Month-to-month",26.050
True,56,"Month-to-month",100.650
True,13,"Month-to-month",95.050
False,30,"Month-to-month",50.000
False,70,"Two year",116.550
False,63,"Two year",75.550
False,63,"Two year",67.250
False,11,"Month-to-month",86.200
True,1,"Month-to-month",23.450
False,2,"Month-to-month",43.950
True,7,"Month-to-month",69.950
False,14,"One year",55.700
True,1,"Month-to-month",89.150
True,1,"Month-to-month",20.550
True,50,"Month-to-month",103.850
True,4,"Month-to-month",33.650
False,3,"Month-to-month",18.800
False,55,"One year",94.750
False,1,"Month-to-month",20.000
False,20,"Month-to-month",44.350
False,72,"Two year",117.600
False,70,"Two year",25.350
True,7,"Month-to-month",99.800
False,27,"Two year",24.500
False,67,"Two year",50.950
True,31,"Month-to-month",79.850
True,3,"Month-to-month",34.250
False,12,"One year",24.950
False,17,"Month-to-month",19.700
False,72,"Two year",109.500
True,7,"Month-to-month",85.200
False,71,"Two year",24.850
True,66,"Month-to-month",105.000
False,1,"Month-to-month",35.000
False,71,"Two year",96.350
True,35,"Month-to-month",85.300
False,16,"Month-to-month",80.750
False,2,"Month-to-month",19.650
False,16,"Month-to-month",35.500
False,10,"Month-to-month",20.900
False,71,"One year",66.200
False,17,"Month-to-month",95.650
False,4,"Month-to-month",78.900
True,23,"Month-to-month",74.950
False,40,"One year",105.750
True,4,"Month-to-month",45.650
True,12,"One year",53.650
False,59,"Month-to-month",64.650
False,38,"Month-to-month",80.450
False,72,"One year",106.100
False,19,"Two year",19.650
False,69,"Month-to-month",84.900
True,2,"Month-to-month",70.750
True,54,"One year",110.350
False,70,"Two year",113.050
True,1,"Month-to-month",69.100
False,14,"Month-to-month",55.500
False,67,"Two year",25.600
True,7,"Month-to-month",95.000
True,1,"Month-to-month",59.850
False,1,"Month-to-month",71.250
False,60,"Two year",115.250
True,17,"Month-to-month",70.000
False,67,"Two year",36.150
True,72,"One year",109.250
False,45,"One year",25.900
False,68,"Two year",82.850
False,16,"Month-to-month",49.450
False,37,"Two year",40.550
True,1,"Month-to-month",59.200
False,72,"Two year",114.050
False,68,"Month-to-month",39.900
False,67,"Month-to-month",53.400
False,24,"Two year",24.700
False,10,"One year",73.550
False,45,"Month-to-month",97.050
True,1,"Month-to-month",19.900
True,12,"Month-to-month",101.350
False,63,"Two year",75.700
False,4,"Month-to-month",80.100
True,6,"Month-to-month",83.900
False,68,"Two year",41.950
False,72,"Two year",19.400
False,71,"Two year",61.400
False,72,"Two year",70.450
False,64,"Two year",25.550
False,9,"Month-to-month",86.250
False,60,"One year",71.750
False,3,"Month-to-month",85.700
False,26,"Month-to-month",49.500
True,50,"Month-to-month",71.050
True,1,"Month-to-month",45.100
False,41,"One year",50.050
True,53,"One year",94.250
False,1,"Month-to-month",19.750
True,4,"One year",105.650
False,45,"Month-to-month",103.650
False,50,"Two year",39.700
True,23,"Month-to-month",99.250
False,44,"One year",25.700
False,2,"Month-to-month",19.750
False,72,"Two year",84.300
False,42,"One year",45.100
True,26,"Month-to-month",74.950
True,12,"Month-to-month",44.550
False,47,"One year",95.200
True,1,"Month-to-month",50.900
False,9,"Month-to-month",54.800
False,66,"Two year",68.750
True,24,"Month-to-month",49.550
False,57,"One year",59.600
False,42,"Month-to-month",95.050
False,20,"Month-to-month",78.800
False,23,"Month-to-month",75.400
False,28,"Month-to-month",80.600
False,70,"One year",65.200
True,28,"Month-to-month",106.150
False,34,"Two year",24.950
False,1,"Month-to-month",44.050
False,72,"Two year",116.450
False,3,"Month-to-month",75.050
False,72,"Two year",92.300
False,67,"Two year",24.900
False,11,"Month-to-month",76.400
False,58,"Month-to-month",65.250
False,62,"Two year",19.200
False,71,"Two year",19.900
True,30,"Month-to-month",94.100
False,72,"Two year",19.300
False,1,"Month-to-month",20.600
False,5,"Month-to-month",20.150
False,19,"Two year",20.850
False,8,"Month-to-month",19.700
False,65,"Month-to-month",85.750
False,36,"One year",20.350
True,42,"Month-to-month",50.250
False,26,"One year",19.400
False,9,"Month-to-month",75.600
True,1,"Month-to-month",91.300
True,37,"Month-to-month",92.500
True,6,"Month-to-month",109.900
False,2,"Month-to-month",60.850
False,71,"Two year",19.800
True,8,"Month-to-month",69.700
False,60,"Month-to-month",49.750
False,38,"One year",78.950
False,58,"Month-to-month",91.550
False,25,"Month-to-month",81.750
False,19,"Month-to-month",61.550
False,31,"One year",64.000
False,63,"Two year",86.700
False,56,"Month-to-month",96.850
True,25,"Month-to-month",99.500
False,56,"Month-to-month",106.600
False,27,"Month-to-month",50.350
False,60,"Two year",61.350
False,21,"Month-to-month",44.950
False,1,"Month-to-month",20.800
True,19,"Month-to-month",78.250
True,7,"Month-to-month",74.650
False,25,"Two year",108.900
False,22,"Month-to-month",20.150
False,61,"Two year",24.100
False,6,"Month-to-month",19.850
True,29,"Month-to-month",98.500
False,31,"One year",50.400
False,72,"Two year",94.250
False,3,"Month-to-month",50.250
False,3,"Month-to-month",70.300
True,2,"Month-to-month",30.900
False,41,"One year",35.400
True,36,"Month-to-month",96.500
False,49,"Two year",49.800
False,71,"Two year",105.250
False,64,"Two year",99.000
False,18,"Month-to-month",20.250
False,72,"Two year",107.450
False,58,"Two year",82.500
False,7,"Month-to-month",78.550
False,7,"Month-to-month",96.200
False,3,"Month-to-month",45.450
False,52,"Month-to-month",103.050
False,11,"Month-to-month",20.950
False,1,"Month-to-month",49.500
False,33,"Month-to-month",70.400
False,52,"Month-to-month",94.600
False,36,"Month-to-month",51.050
True,1,"Month-to-month",54.750
False,51,"One year",93.500
False,0,"Two year",73.350
True,31,"Month-to-month",104.200
False,72,"Two year",87.550
True,11,"Month-to-month",100.750
False,16,"Month-to-month",20.000
False,30,"Two year",74.850
False,72,"Two year",65.550
False,13,"Month-to-month",76.200
True,8,"Month-to-month",71.150
True,19,"One year",44.850
False,38,"One year",95.000
True,9,"Month-to-month",20.250
False,34,"One year",60.800
False,71,"Two year",19.700
True,3,"Month-to-month",80.400
True,55,"One year",104.150
False,3,"Month-to-month",74.950
False,48,"One year",78.750
False,20,"One year",20.650
True,21,"Month-to-month",94.250
False,34,"One year",103.800
False,68,"Month-to-month",84.650
False,67,"Two year",65.650
True,1,"Month-to-month",74.400
False,24,"Month-to-month",53.600
True,39,"One year",80.000
False,29,"Month-to-month",51.600
True,1,"Month-to-month",69.550
False,67,"Two year",59.550
True,10,"Month-to-month",89.500
False,56,"One year",68.750
False,29,"Two year",75.550
False,7,"Month-to-month",89.150
False,69,"One year",35.750
False,4,"One year",24.100
True,9,"Month-to-month",74.250
False,35,"One year",110.800
False,71,"Two year",106.800
False,58,"One year",24.500
False,9,"Month-to-month",88.050
False,12,"One year",75.850
True,22,"Month-to-month",94.650
False,47,"Month-to-month",99.700
False,67,"Two year",104.000
False,5,"Month-to-month",50.550
False,4,"Month-to-month",100.850
False,52,"Month-to-month",39.900
False,28,"Month-to-month",60.900
False,55,"One year",76.250
False,2,"Month-to-month",90.750
False,50,"Two year",89.700
False,51,"Month-to-month",81.000
False,72,"Two year",64.450
False,51,"Month-to-month",44.450
True,31,"Month-to-month",35.400
True,3,"Month-to-month",86.850
True,5,"Month-to-month",19.850
True,52,"Month-to-month",85.350
True,5,"Month-to-month",81.300
True,8,"Month-to-month",92.100
False,1,"Month-to-month",44.600
True,13,"Month-to-month",89.050
False,63,"Two year",97.450
True,8,"Month-to-month",19.650
False,51,"One year",19.100
False,35,"Month-to-month",25.600
False,46,"One year",24.450
True,41,"One year",66.500
False,54,"Month-to-month",109.550
False,67,"Two year",25.100
False,12,"Month-to-month",34.000
False,70,"Two year",88.000
False,10,"Month-to-month",19.800
False,21,"Month-to-month",90.050
True,31,"Month-to-month",78.450
True,3,"Month-to-month",88.300
False,63,"One year",91.350
False,36,"One year",70.700
True,46,"One year",95.250
False,57,"Month-to-month",103.050
False,57,"Two year",70.350
False,26,"One year",51.550
True,10,"Month-to-month",55.200
False,63,"Month-to-month",105.400
True,5,"Month-to-month",94.450
False,72,"Two year",24.750
True,1,"Month-to-month",45.100
False,54,"Two year",60.000
False,59,"Month-to-month",96.650
False,1,"Month-to-month",25.250
False,69,"Two year",24.450
True,2,"Month-to-month",20.350
False,12,"One year",33.600
False,67,"Two year",102.900
True,1,"Month-to-month",55.800
False,28,"Month-to-month",20.250
True,2,"Month-to-month",44.950
True,4,"Month-to-month",79.150
True,1,"Month-to-month",20.250
False,33,"Two year",25.700
False,61,"Month-to-month",106.350
False,21,"One year",64.850
False,2,"Month-to-month",49.950
False,8,"Month-to-month",66.650
False,68,"One year",73.000
True,4,"Month-to-month",90.050
True,6,"Month-to-month",74.900
False,72,"Two year",25.650
False,1,"Month-to-month",19.200
False,2,"Month-to-month",79.950
False,2,"Month-to-month",24.500
True,5,"Month-to-month",99.150
False,2,"Month-to-month",20.000
True,1,"Month-to-month",45.850
False,61,"Month-to-month",82.150
False,35,"Month-to-month",102.050
True,30,"Month-to-month",79.650
True,17,"Month-to-month",85.350
True,6,"Month-to-month",56.250
False,60,"Month-to-month",93.250
True,68,"One year",108.450
False,52,"Two year",66.250
True,1,"Month-to-month",20.500
False,5,"Month-to-month",51.000
False,6,"Month-to-month",45.000
False,1,"Month-to-month",89.350
False,66,"One year",88.900
True,1,"Month-to-month",74.350
False,72,"Two year",19.950
True,8,"Month-to-month",80.100
False,24,"Month-to-month",81.000
False,8,"Month-to-month",54.750
False,38,"Month-to-month",24.850
False,68,"One year",117.200
True,9,"Month-to-month",74.750
True,19,"Month-to-month",79.850
False,9,"Month-to-month",64.950
True,7,"Month-to-month",86.250
True,40,"Month-to-month",101.300
True,3,"Month-to-month",79.650
False,1,"Month-to-month",19.850
False,28,"One year",39.100
False,7,"Month-to-month",69.550
False,72,"Two year",82.300
False,7,"One year",20.050
False,65,"Two year",79.400
False,56,"Two year",72.600
False,15,"Month-to-month",103.450
False,56,"Two year",19.550
False,9,"Month-to-month",81.150
False,16,"Month-to-month",75.400
False,69,"One year",20.550
False,68,"Two year",114.900
False,50,"Two year",75.150
True,53,"Month-to-month",93.900
False,10,"Month-to-month",35.750
False,26,"Month-to-month",29.800
False,16,"One year",19.350
False,70,"Two year",49.850
False,72,"Two year",25.400
True,12,"Month-to-month",98.900
False,17,"Month-to-month",50.300
True,1,"Month-to-month",50.750
False,10,"One year",19.800
False,7,"Month-to-month",54.850
True,68,"One year",75.800
False,13,"One year",20.000
False,70,"One year",105.550
True,7,"Month-to-month",34.500
False,5,"Month-to-month",55.800
False,10,"Month-to-month",55.550
True,19,"Month-to-month",90.600
False,39,"One year",59.300
False,20,"Month-to-month",108.200
False,20,"One year",94.300
False,72,"Two year",64.950
False,62,"Two year",25.800
False,24,"Two year",19.750
False,21,"Month-to-month",54.600
True,2,"Month-to-month",70.650
False,48,"One year",69.700
False,7,"Month-to-month",74.350
True,1,"Month-to-month",54.350
False,53,"One year",108.950
True,1,"Month-to-month",55.000
False,27,"Month-to-month",49.850
False,56,"One year",88.900
True,67,"Two year",79.700
False,17,"One year",20.050
False,18,"Month-to-month",75.600
False,37,"Month-to-month",36.650
True,41,"Month-to-month",114.500
False,48,"Two year",20.150
True,1,"Month-to-month",44.400
False,8,"Month-to-month",19.550
False,50,"Two year",100.200
False,1,"Month-to-month",24.900
False,0,"Two year",25.750
True,6,"Month-to-month",85.150
False,56,"One year",75.750
True,14,"Month-to-month",90.900
False,1,"Month-to-month",44.750
False,34,"One year",116.250
False,72,"Two year",114.050
False,32,"One year",90.800
False,17,"One year",20.500
False,68,"Two year",105.250
False,47,"Two year",65.000
True,16,"Month-to-month",94.450
False,44,"Month-to-month",54.900
False,72,"Two year",105.500
True,3,"Month-to-month",20.550
False,22,"Month-to-month",94.950
True,23,"Month-to-month",104.050
False,70,"Two year",114.750
False,3,"One year",20.250
False,44,"One year",106.050
False,5,"Month-to-month",85.550
False,4,"Month-to-month",19.850
False,4,"Month-to-month",20.150
True,3,"Month-to-month",63.600
False,54,"Month-to-month",89.800
False,14,"One year",24.800
True,25,"One year",74.300
True,27,"Month-to-month",78.050
True,1,"Month-to-month",74.500
False,12,"One year",79.200
False,13,"Month-to-month",61.800
False,69,"Two year",99.350
False,35,"Month-to-month",50.150
False,64,"One year",90.250
True,21,"Month-to-month",104.400
True,2,"Month-to-month",93.850
False,20,"One year",19.350
False,26,"Month-to-month",49.150
